timestamp,open,high,low,close
1786721100,136.925003052,137.318206787,136.699996948,137.134994507
1786721400,137.13999939,137.240005493,136.61000061,136.800003052
1786721700,136.759994507,137.098999023,136.690002441,136.710006714
1786722000,136.714996338,136.960006714,136.460006714,136.774993896
1786722300,136.740005493,136.979995728,136.509994507,136.789993286
1786722600,136.789993286,136.830001831,136.449996948,136.559997559
1786722900,136.559997559,137.199996948,136.550003052,137.050003052
1786723200,137.054992676,137.350006104,136.869995117,136.929992676
1786723500,136.929901123,137.179901123,136.679992676,136.809997559
1786723800,136.779998779,137.429992676,136.729995728,137.350006104
1786724100,137.360107422,137.490005493,137.210006714,137.320007324
1786724400,137.309997559,138.020004272,137.309997559,137.98500061
1786724700,137.970001221,138.11000061,137.619995117,137.699996948
1786725000,137.699996948,137.899902344,137.119995117,137.229995728
1786725300,137.229995728,137.63999939,137.210006714,137.56010437
1786725600,137.580001831,137.669692993,137.479995728,137.559997559
1786725900,137.539993286,137.800003052,137.300003052,137.774993896
1786726200,137.779998779,137.919906616,137.570007324,137.869995117
1786726500,137.869995117,137.949996948,137.679992676,137.690002441
1786726800,137.710006714,137.949996948,137.63999939,137.875
1786727100,137.850006104,138.399993896,137.780105591,138.309997559
1786727400,138.313995361,139,138.270095825,138.940002441
1786727700,138.945007324,139.300003052,138.770004272,138.919998169
1786728000,138.919998169,139.649993896,138.880004883,139.604995728
1786728300,139.604995728,139.869995117,139.419998169,139.820007324
1786728600,139.830001831,139.830001831,139.25,139.43989563
1786728900,139.419998169,139.729995728,139.308700562,139.436203003
1786729200,139.429992676,139.850006104,139.429992676,139.830001831
1786729500,139.800003052,139.830001831,139.550003052,139.619995117
1786729800,139.600006104,140.179992676,139.550003052,139.919906616
1786730100,139.869995117,140.259994507,139.61000061,140.009994507
1786730400,140.029998779,140.130004883,139.679992676,139.929992676
1786730700,139.910095215,139.989898682,139.699996948,139.86000061
1786731000,139.86000061,139.949996948,139.529998779,139.600006104
1786731300,139.580001831,139.88999939,139.569396973,139.850006104
1786731600,139.859893799,139.86000061,138.910003662,139.089996338
1786731900,139.059997559,139.690002441,139.059997559,139.61000061
1786732200,139.634994507,139.789993286,139.380004883,139.509994507
1786732500,139.520004272,139.669998169,139.320007324,139.580001831
1786732800,139.580001831,139.869995117,139.550003052,139.865005493
1786733100,139.860107422,139.919998169,139.520004272,139.830001831
1786733400,139.81010437,140.029998779,139.75,139.945007324
1786733700,139.940002441,139.979995728,139.839996338,139.850006104
1786734000,139.850006104,139.869506836,139.205703735,139.369995117
1786734300,139.354995728,139.629104614,139.259994507,139.5
1786734600,139.524993896,139.54989624,139.210006714,139.304992676
1786734900,139.304992676,139.550003052,139.149993896,139.215805054
1786735200,139.259994507,139.330001831,138.809997559,138.875
1786735500,138.850097656,139.259994507,138.800003052,139.214996338
1786735800,139.199996948,139.580001831,139,139.404998779
1786736100,139.404998779,139.779998779,139.350006104,139.565002441
1786736400,139.589996338,139.740005493,139.406799316,139.615005493
1786736700,139.639007568,139.699996948,139.509994507,139.645004272
1786737000,139.649993896,139.929992676,139.369995117,139.855102539
1786737300,139.875,140.009994507,139.720001221,139.770004272
1786973400,139.975006104,142.899902344,139.61000061,141.845001221
1786973700,141.854995728,143.820007324,140.880004883,143.541900635
1786974000,143.550003052,146.649993896,143.444000244,145.570007324
1786974300,145.619995117,147.25,144.770004272,147.076095581
1786974600,147.080001831,147.899993896,146.31010437,147.824996948
1786974900,147.840301514,148.38999939,147.009994507,148.380004883
1786975200,148.369995117,148.669998169,147.350006104,147.460006714
1786975500,147.469696045,149.13999939,147.199996948,149.130004883
1786975800,149.149993896,149.679992676,148.590698242,148.858001709
1786976100,148.869995117,149.190002441,148.009994507,148.210006714
1786976400,148.179992676,148.229995728,146.63999939,146.710006714
1786976700,146.710006714,147.538803101,146.279998779,147.51499939
1786977000,147.51499939,148.759994507,147.229995728,148.505004883
1786977300,148.533294678,148.880004883,147.059997559,147.220001221
1786977600,147.225006104,147.759994507,147.020004272,147.475006104
1786977900,147.475006104,148.440002441,147.320098877,147.759994507
1786978200,147.729995728,149.160003662,147.510101318,148.925003052
1786978500,148.944198608,149.035995483,147.960006714,148.330001831
1786978800,148.339996338,148.740005493,148.119995117,148.460006714
1786979100,148.440002441,148.910003662,148.23500061,148.464996338
1786979400,148.440002441,149.11000061,147.773101807,148.009994507
1786979700,148.009994507,148.679901123,148.009994507,148.12890625
1786980000,148.134994507,148.419906616,147.710006714,148.160003662
1786980300,148.159896851,148.779907227,147.699996948,148.630004883
1786980600,148.649993896,148.88999939,148.009994507,148.429901123
1786980900,148.406005859,149.25,148.210693359,148.929992676
