timestamp,open,high,low,close
1773446400,36.469,37.096,36.376,37.002
1773460800,37.012,37.49,36.953,37.217
1773475200,37.217,37.233,36.607,36.926
1773489600,36.925,38.35,36.921,38.013
1773504000,38.023,38.814,37.815,38.075
1773518400,38.062,38.264,37.713,37.826
1773532800,37.826,38.22,37.632,38.127
1773547200,38.12,38.262,37.415,37.536
1773561600,37.536,37.773,37.124,37.656
1773576000,37.663,37.669,37.212,37.298
1773590400,37.298,37.522,36.801,37.113
1773604800,37.121,37.696,36.889,37.27
1773619200,37.284,38.174,37.25,37.838
1773633600,37.835,39.295,37.771,38.755
1773648000,38.76,39.596,38.734,39.486
1773662400,39.486,39.702,38.452,39.068
1773676800,39.054,39.625,38.688,39.577
1773691200,39.587,41.39,39.419,40.794
1773705600,40.779,41.259,40.094,40.496
1773720000,40.508,41.5,40.254,41.5
1773734400,41.494,41.74,40.44,41.435
1773748800,41.438,41.656,39.672,39.909
1773763200,39.902,41.34,39.902,41.025
1773777600,41.025,42.121,40.923,41.174
1773792000,41.173,42.326,40.555,42.211
1773806400,42.212,42.313,41.355,41.697
1773820800,41.688,42.042,40.896,41.207
1773835200,41.203,42.95,40.22,41.629
1773849600,41.607,43.76,41.569,42.54
1773864000,42.546,43.026,41.545,42.1
1773878400,42.095,42.249,41,41.541
1773892800,41.534,41.616,40.016,40.139
1773907200,40.132,40.254,39.1,39.498
1773921600,39.48,39.834,38.486,39.595
1773936000,39.603,40.55,39.083,39.767
1773950400,39.785,40.066,39.021,39.335
1773964800,39.342,40.337,39.235,39.9
1773979200,39.9,40.355,39.133,40.317
1773993600,40.318,40.723,39.221,39.51
1774008000,39.51,39.64,38.662,39.471
1774022400,39.483,39.926,38.384,39.113
1774036800,39.132,40.131,38.777,39.542
1774051200,39.547,39.843,39.311,39.642
1774065600,39.641,39.811,39.229,39.693
1774080000,39.686,40.081,39.463,40.072
1774094400,40.083,40.155,39.709,39.945
1774108800,39.943,40.451,39.84,40.173
1774123200,40.166,40.245,38.933,39.14
1774137600,39.136,39.509,38.551,39.065
1774152000,39.065,39.252,38.088,38.289
1774166400,38.274,38.339,37.818,37.937
1774180800,37.952,38.406,37.939,38.075
1774195200,38.064,38.22,37.9,38.011
1774209600,38.02,38.724,37.47,38.349
1774224000,38.352,38.426,37.516,38.025
1774238400,38.033,38.432,37.319,37.439
1774252800,37.473,39.582,36.75,37.572
1774267200,37.582,39.002,37.148,37.666
1774281600,37.685,38.233,37.334,37.899
1774296000,37.904,38.213,37.093,37.347
1774310400,37.357,37.879,37.243,37.867
1774324800,37.879,38.563,37.81,38.535
